ref,date_premiere_apparition,source
F300.10,2020-01-01,baseline_lancement
F300.10.02,2020-01-01,baseline_lancement
F300.15,2020-01-01,baseline_lancement
F300.15.02,2020-01-01,baseline_lancement
F300.20,2020-01-01,baseline_lancement
F300.20.02,2020-01-01,baseline_lancement
F300.25,2020-01-01,baseline_lancement
F300.25.02,2020-01-01,baseline_lancement
F300.30,2020-01-01,baseline_lancement
F300.30.02,2020-01-01,baseline_lancement
F300.40.01,2020-01-01,baseline_lancement
F300.50.01,2020-01-01,baseline_lancement
F300.50.02,2020-01-01,baseline_lancement
F300.60.01,2020-01-01,baseline_lancement
F300.60.02,2020-01-01,baseline_lancement
F300.80,2020-01-01,baseline_lancement
F300.80.02,2020-01-01,baseline_lancement
F302,2020-01-01,baseline_lancement
F400.23,2020-01-01,baseline_lancement
F400.30,2020-01-01,baseline_lancement
F402.15,2020-01-01,baseline_lancement
F402.23,2020-01-01,baseline_lancement
F402.40,2020-01-01,baseline_lancement
F407.30,2020-01-01,baseline_lancement
F407_30,2020-01-01,baseline_lancement
F409.30,2020-01-01,baseline_lancement
F412.20,2020-01-01,baseline_lancement
F4703.04,2020-01-01,baseline_lancement
F4703.04.02,2020-01-01,baseline_lancement
F4703.06,2020-01-01,baseline_lancement
F4703.06.02,2020-01-01,baseline_lancement
F4703.08,2020-01-01,baseline_lancement
F4703.08.02,2020-01-01,baseline_lancement
F4703.10,2020-01-01,baseline_lancement
F4703.10.02,2020-01-01,baseline_lancement
F4703.12,2020-01-01,baseline_lancement
F4703.12.02,2020-01-01,baseline_lancement
F4703.14,2020-01-01,baseline_lancement
F4703.14.02,2020-01-01,baseline_lancement
F4703.16.01,2020-01-01,baseline_lancement
F4703.16.02,2020-01-01,baseline_lancement
F4706.1.01,2020-01-01,baseline_lancement
F4706.1.02,2020-01-01,baseline_lancement
F4706.1.5,2020-01-01,baseline_lancement
F4706.1.5.02,2020-01-01,baseline_lancement
F4706.2.3,2020-01-01,baseline_lancement
F4706.2.3.02,2020-01-01,baseline_lancement
F4706.3,2020-01-01,baseline_lancement
F4706.3.02,2020-01-01,baseline_lancement
F4706.5,2020-01-01,baseline_lancement
F4706.5.02,2020-01-01,baseline_lancement
F4707.40.01,2020-01-01,baseline_lancement
F4707.40.02,2020-01-01,baseline_lancement
F4711.40,2020-01-01,baseline_lancement
F4712.02,2020-01-01,baseline_lancement
F4716.25,2020-01-01,baseline_lancement
F4717.25,2020-01-01,baseline_lancement
FAUVE_CB,2020-01-01,baseline_lancement
FC0002,2020-01-01,baseline_lancement
FC0003,2020-01-01,baseline_lancement
FC0006L,2020-01-01,baseline_lancement
FC10000,2020-01-01,baseline_lancement
FC209,2020-01-01,baseline_lancement
FC210,2020-01-01,baseline_lancement
FER_1,2020-01-01,baseline_lancement
FER_4,2020-01-01,baseline_lancement
FE_DMC,2020-01-01,baseline_lancement
FILEAU,2020-01-01,baseline_lancement
FIL_REP,2020-01-01,baseline_lancement
FL008,2020-01-01,baseline_lancement
FL010_02,2020-01-01,baseline_lancement
FL010_16,2020-01-01,baseline_lancement
FNC607,2020-01-01,baseline_lancement
FUNNY_AZTECA_K,2020-01-01,baseline_lancement
G00048,2020-01-01,baseline_lancement
G0100038,2020-01-01,baseline_lancement
G0100405,2020-01-01,baseline_lancement
G0101067,2020-01-01,baseline_lancement
G0101280,2020-01-01,baseline_lancement
G0101379,2020-01-01,baseline_lancement
G0101428,2020-01-01,baseline_lancement
G0101608,2020-01-01,baseline_lancement
G0101620,2020-01-01,baseline_lancement
G0101667,2020-01-01,baseline_lancement
G0101859,2020-01-01,baseline_lancement
G0101946,2020-01-01,baseline_lancement
G0102100,2020-01-01,baseline_lancement
G0102152,2020-01-01,baseline_lancement
G0102220,2020-01-01,baseline_lancement
G0102304,2020-01-01,baseline_lancement
G0102331,2020-01-01,baseline_lancement
G1310,2020-01-01,baseline_lancement
G154,2020-01-01,baseline_lancement
G154107,2020-01-01,baseline_lancement
GC001,2020-01-01,baseline_lancement
GCK,2020-01-01,baseline_lancement
GCS,2020-01-01,baseline_lancement
GCS164,2020-01-01,baseline_lancement
GCS166,2020-01-01,baseline_lancement
GCS214,2020-01-01,baseline_lancement
GCS228,2020-01-01,baseline_lancement
GD1436BXI,2020-01-01,baseline_lancement
GD1440BX,2020-01-01,baseline_lancement
GD1443BX,2020-01-01,baseline_lancement
GEISHA,2020-01-01,baseline_lancement
GIZA86,2020-01-01,baseline_lancement
GUT1000.000,2020-01-01,baseline_lancement
GUTBULKY80,2020-01-01,baseline_lancement
GUTJEAN.4888,2020-01-01,baseline_lancement
GUTJEAN.5154,2020-01-01,baseline_lancement
GUTJEAN.5397,2020-01-01,baseline_lancement
H1094,2020-01-01,baseline_lancement
H2096,2020-01-01,baseline_lancement
H271,2020-01-01,baseline_lancement
H272,2020-01-01,baseline_lancement
H453.25,2020-01-01,baseline_lancement
H453.32,2020-01-01,baseline_lancement
H750,2020-01-01,baseline_lancement
H751,2020-01-01,baseline_lancement
HAPPY_COTTON_DMC,2020-01-01,baseline_lancement
HG4709.664,2020-01-01,baseline_lancement
HGKS,2020-01-01,baseline_lancement
HGMA.593,2020-01-01,baseline_lancement
HGRC,2020-01-01,baseline_lancement
HGS,2020-01-01,baseline_lancement
HN105,2020-01-01,baseline_lancement
HN108,2020-01-01,baseline_lancement
HN119,2020-01-01,baseline_lancement
HN121,2020-01-01,baseline_lancement
HN172,2020-01-01,baseline_lancement
HN180,2020-01-01,baseline_lancement
I709_20,2020-01-01,baseline_lancement
IL9286BX,2026-08-18,git_reconstruit
INED347,2020-01-01,baseline_lancement
INGENUA_K,2020-01-01,baseline_lancement
INSTAGRANNY,2020-01-01,baseline_lancement
JE10,2020-01-01,baseline_lancement
K0002,2020-01-01,baseline_lancement
K01,2020-01-01,baseline_lancement
K2002,2020-01-01,baseline_lancement
K2010,2020-01-01,baseline_lancement
K2015,2020-01-01,baseline_lancement
K2025,2020-01-01,baseline_lancement
K2028,2020-01-01,baseline_lancement
K2032,2020-01-01,baseline_lancement
K2040,2020-01-01,baseline_lancement
K2084,2020-01-01,baseline_lancement
K2108,2020-01-01,baseline_lancement
K2132,2020-01-01,baseline_lancement
K2134,2020-01-01,baseline_lancement
K2192,2020-01-01,baseline_lancement
K2193,2020-01-01,baseline_lancement
K2195,2020-01-01,baseline_lancement
K2199,2020-01-01,baseline_lancement
K2205,2020-01-01,baseline_lancement
K2207,2020-01-01,baseline_lancement
K2240,2020-01-01,baseline_lancement
K2296,2020-01-01,baseline_lancement
K3005,2020-01-01,baseline_lancement
K6000,2020-01-01,baseline_lancement
K6020,2020-01-01,baseline_lancement
K7095,2020-01-01,baseline_lancement
K7479,2020-01-01,baseline_lancement
K7555,2020-01-01,baseline_lancement
K7560,2020-01-01,baseline_lancement
K7566,2020-01-01,baseline_lancement
K7807,2020-01-01,baseline_lancement
KA2001,2020-01-01,baseline_lancement
KIDS024,2020-01-01,baseline_lancement
KIDS029,2020-01-01,baseline_lancement
KIT117_PAST,2020-01-01,baseline_lancement
KIT117_PRIM,2020-01-01,baseline_lancement
KIT_BONNET,2020-01-01,baseline_lancement
KN018,2026-08-18,git_reconstruit
KNITTY_10_DMC,2020-01-01,baseline_lancement
KNITTY_4_DMC,2020-01-01,baseline_lancement
KNITTY_6_DMC,2020-01-01,baseline_lancement
KP10103,2020-01-01,baseline_lancement
KP10109,2020-01-01,baseline_lancement
KP10120,2020-01-01,baseline_lancement
KP10301,2020-01-01,baseline_lancement
KP10302,2020-01-01,baseline_lancement
KP10303,2020-01-01,baseline_lancement
KP10321,2020-01-01,baseline_lancement
KP10351,2020-01-01,baseline_lancement
KP10353,2020-01-01,baseline_lancement
KP10354,2020-01-01,baseline_lancement
KP10355,2020-01-01,baseline_lancement
KP10356,2020-01-01,baseline_lancement
KP10357,2020-01-01,baseline_lancement
KP10358,2020-01-01,baseline_lancement
KP10359,2020-01-01,baseline_lancement
KP10360,2020-01-01,baseline_lancement
KP10405,2020-01-01,baseline_lancement
KP10406,2020-01-01,baseline_lancement
KP10407,2020-01-01,baseline_lancement
KP10408,2020-01-01,baseline_lancement
KP10409,2020-01-01,baseline_lancement
KP10410,2020-01-01,baseline_lancement
KP10415,2020-01-01,baseline_lancement
KP10421,2020-01-01,baseline_lancement
KP10422,2020-01-01,baseline_lancement
KP10424,2020-01-01,baseline_lancement
KP10425,2020-01-01,baseline_lancement
KP10426,2020-01-01,baseline_lancement
KP10427,2020-01-01,baseline_lancement
KP10428,2020-01-01,baseline_lancement
KP10521,2020-01-01,baseline_lancement
KP10522,2020-01-01,baseline_lancement
KP10523,2020-01-01,baseline_lancement
KP10524,2020-01-01,baseline_lancement
KP10525,2020-01-01,baseline_lancement
KP10531,2020-01-01,baseline_lancement
KP10616,2020-01-01,baseline_lancement
KP10622,2020-01-01,baseline_lancement
KP10641,2020-01-01,baseline_lancement
KP10643,2020-01-01,baseline_lancement
KP10645,2020-01-01,baseline_lancement
KP10647,2020-01-01,baseline_lancement
KP10810,2020-01-01,baseline_lancement
KP10829,2020-01-01,baseline_lancement
KP10830,2020-01-01,baseline_lancement
KP10860,2020-01-01,baseline_lancement
KP10934,2020-01-01,baseline_lancement
KP10937,2020-01-01,baseline_lancement
KP10941,2020-01-01,baseline_lancement
KP10942,2020-01-01,baseline_lancement
KP11335,2020-01-01,baseline_lancement
KP11337,2020-01-01,baseline_lancement
KP11338,2020-01-01,baseline_lancement
KP11339,2020-01-01,baseline_lancement
KP11340,2020-01-01,baseline_lancement
KP11341,2020-01-01,baseline_lancement
KP11343,2020-01-01,baseline_lancement
KP11344,2020-01-01,baseline_lancement
KP11346,2020-01-01,baseline_lancement
KP200639,2020-01-01,baseline_lancement
KP200648,2020-01-01,baseline_lancement
KP20662,2020-01-01,baseline_lancement
KP20980,2020-01-01,baseline_lancement
KP20982,2020-01-01,baseline_lancement
KP20986,2020-01-01,baseline_lancement
KP20988,2020-01-01,baseline_lancement
KP20989,2020-01-01,baseline_lancement
KP20990,2020-01-01,baseline_lancement
KP22553,2020-01-01,baseline_lancement
KP30761,2020-01-01,baseline_lancement
KP30762,2020-01-01,baseline_lancement
KP30801,2020-01-01,baseline_lancement
KP30802,2020-01-01,baseline_lancement
KP30803,2020-01-01,baseline_lancement
KP30804,2020-01-01,baseline_lancement
KP30806,2020-01-01,baseline_lancement
KP30807,2020-01-01,baseline_lancement
KP30808,2020-01-01,baseline_lancement
KP30815,2020-01-01,baseline_lancement
KP30816,2020-01-01,baseline_lancement
KP30817,2020-01-01,baseline_lancement
KP30818,2020-01-01,baseline_lancement
KP30819,2020-01-01,baseline_lancement
KP30820,2020-01-01,baseline_lancement
KP30821,2020-01-01,baseline_lancement
KP30822,2020-01-01,baseline_lancement
KP30823,2020-01-01,baseline_lancement
KP30881,2020-01-01,baseline_lancement
KP30882,2020-01-01,baseline_lancement
KP30883,2020-01-01,baseline_lancement
KP30884,2020-01-01,baseline_lancement
KP30885,2020-01-01,baseline_lancement
KP30886,2020-01-01,baseline_lancement
KP30891,2020-01-01,baseline_lancement
KP30892,2020-01-01,baseline_lancement
KP30951,2020-01-01,baseline_lancement
KP30952,2020-01-01,baseline_lancement
KP30982,2020-01-01,baseline_lancement
KP350314,2020-01-01,baseline_lancement
KP35206,2020-01-01,baseline_lancement
KP35282,2020-01-01,baseline_lancement
KP35288,2020-01-01,baseline_lancement
KP35300,2020-01-01,baseline_lancement
KP35302,2020-01-01,baseline_lancement
KP35304,2020-01-01,baseline_lancement
KP35306,2020-01-01,baseline_lancement
KP35308,2020-01-01,baseline_lancement
KP35309,2020-01-01,baseline_lancement
KP35310,2020-01-01,baseline_lancement
KP35311,2020-01-01,baseline_lancement
KP35312,2020-01-01,baseline_lancement
KP35332,2020-01-01,baseline_lancement
KP35334,2020-01-01,baseline_lancement
KP35376,2020-01-01,baseline_lancement
KP35380,2020-01-01,baseline_lancement
KP35384,2020-01-01,baseline_lancement
KP35385,2020-01-01,baseline_lancement
KP35422,2020-01-01,baseline_lancement
KP35424,2020-01-01,baseline_lancement
KP35452,2020-01-01,baseline_lancement
KP35454,2020-01-01,baseline_lancement
KP35631,2020-01-01,baseline_lancement
KP35633,2020-01-01,baseline_lancement
KP35635,2020-01-01,baseline_lancement
KP35636,2020-01-01,baseline_lancement
KP35637,2020-01-01,baseline_lancement
KP35638,2020-01-01,baseline_lancement
KP35644,2020-01-01,baseline_lancement
KP35651,2020-01-01,baseline_lancement
KP35653,2020-01-01,baseline_lancement
KP35655,2020-01-01,baseline_lancement
KP35656,2020-01-01,baseline_lancement
KP35657,2020-01-01,baseline_lancement
KP35658,2020-01-01,baseline_lancement
KP35659,2020-01-01,baseline_lancement
KP36313,2020-01-01,baseline_lancement
KP36314,2020-01-01,baseline_lancement
KP36633,2020-01-01,baseline_lancement
KP36646,2020-01-01,baseline_lancement
KP42161,2020-01-01,baseline_lancement
KP47050,2020-01-01,baseline_lancement
KP47056,2020-01-01,baseline_lancement
KP47058,2020-01-01,baseline_lancement
KP47060,2020-01-01,baseline_lancement
KP47237,2020-01-01,baseline_lancement
KP47239,2020-01-01,baseline_lancement
KP47242,2020-01-01,baseline_lancement
KP47244,2020-01-01,baseline_lancement
KP47329,2020-01-01,baseline_lancement
KP47330,2020-01-01,baseline_lancement
KP47430,2020-01-01,baseline_lancement
KP47439,2020-01-01,baseline_lancement
KP51167,2020-01-01,baseline_lancement
KP51168,2020-01-01,baseline_lancement
KP51171,2020-01-01,baseline_lancement
KP51173,2020-01-01,baseline_lancement
KP51175,2020-01-01,baseline_lancement
KP51195,2020-01-01,baseline_lancement
KP51356,2020-01-01,baseline_lancement
KP51403,2020-01-01,baseline_lancement
KP51409,2020-01-01,baseline_lancement
KSW,2020-01-01,baseline_lancement
KSW_FR,2020-01-01,baseline_lancement
K_0021,2020-01-01,baseline_lancement
K_0056,2020-01-01,baseline_lancement
K_0060,2020-01-01,baseline_lancement
K_0073,2020-01-01,baseline_lancement
K_0079,2020-01-01,baseline_lancement
K_0081,2020-01-01,baseline_lancement
LACBAT3.5,2020-01-01,baseline_lancement
LACROND2,2020-01-01,baseline_lancement
LAI_04,2020-01-01,baseline_lancement
LAPONIE,2020-01-01,baseline_lancement
LAVANDULA,2020-01-01,baseline_lancement
LB_203,2020-01-01,baseline_lancement
LB_205,2020-01-01,baseline_lancement
LC257BX,2020-01-01,baseline_lancement
LILIUM,2020-01-01,baseline_lancement
LIN_3,2020-01-01,baseline_lancement
LOU,2020-01-01,baseline_lancement
LOUVE_CB,2020-01-01,baseline_lancement
LP120,2020-01-01,baseline_lancement
LP150,2020-01-01,baseline_lancement
LP304,2020-01-01,baseline_lancement
LP90,2020-01-01,baseline_lancement
LR120,2020-01-01,baseline_lancement
LR150,2020-01-01,baseline_lancement
LR90,2020-01-01,baseline_lancement
LST3001,2020-01-01,baseline_lancement
LST3003,2020-01-01,baseline_lancement
LST3004,2020-01-01,baseline_lancement
LTA802,2020-01-01,baseline_lancement
LTA808,2020-01-01,baseline_lancement
LTA809,2020-01-01,baseline_lancement
LUMINA_DMC,2020-01-01,baseline_lancement
M.07829,2020-01-01,baseline_lancement
M.07830,2020-01-01,baseline_lancement
M.11806,2020-01-01,baseline_lancement
M.15149,2020-01-01,baseline_lancement
M.15150,2020-01-01,baseline_lancement
M.16122,2020-01-01,baseline_lancement
M.16140,2020-01-01,baseline_lancement
M.16163,2020-01-01,baseline_lancement
M.16312,2020-01-01,baseline_lancement
M.16319,2020-01-01,baseline_lancement
M.16344,2020-01-01,baseline_lancement
M.16348,2020-01-01,baseline_lancement
M.16365,2020-01-01,baseline_lancement
M.16399,2020-01-01,baseline_lancement
M.16442,2020-01-01,baseline_lancement
M.16458,2020-01-01,baseline_lancement
M.16476,2020-01-01,baseline_lancement
M.16510,2020-01-01,baseline_lancement
M.16527,2020-01-01,baseline_lancement
M.16538,2020-01-01,baseline_lancement
M.16551,2020-01-01,baseline_lancement
M.16557,2020-01-01,baseline_lancement
M.16559,2020-01-01,baseline_lancement
M.16567,2020-01-01,baseline_lancement
M.16571,2020-01-01,baseline_lancement
M.16576,2020-01-01,baseline_lancement
M.16589,2020-01-01,baseline_lancement
M.16590,2020-01-01,baseline_lancement
M.16609,2020-01-01,baseline_lancement
M.16610,2020-01-01,baseline_lancement
M.16614,2020-01-01,baseline_lancement
M.16619,2020-01-01,baseline_lancement
M.16620,2020-01-01,baseline_lancement
M.16625,2020-01-01,baseline_lancement
M.16628,2020-01-01,baseline_lancement
M.16632,2020-01-01,baseline_lancement
M.16634,2020-01-01,baseline_lancement
M.16636,2020-01-01,baseline_lancement
M.16637,2020-01-01,baseline_lancement
M.16638,2020-01-01,baseline_lancement
M.16653,2020-01-01,baseline_lancement
M.16655,2020-01-01,baseline_lancement
M.16656,2020-01-01,baseline_lancement
M.16657,2020-01-01,baseline_lancement
M.16659,2020-01-01,baseline_lancement
M.19082,2020-01-01,baseline_lancement
M.1935_22,2020-01-01,baseline_lancement
M.225,2020-01-01,baseline_lancement
M.239,2020-01-01,baseline_lancement
M.269,2020-01-01,baseline_lancement
M.291,2020-01-01,baseline_lancement
M.421.110,2020-01-01,baseline_lancement
M.468T9,2020-01-01,baseline_lancement
M.50344,2020-01-01,baseline_lancement
M.50345,2020-01-01,baseline_lancement
M.526,2020-01-01,baseline_lancement
M.60630,2020-01-01,baseline_lancement
M.60774_10,2020-01-01,baseline_lancement
M.60824,2020-01-01,baseline_lancement
M.646.01,2020-01-01,baseline_lancement
M.646.25,2020-01-01,baseline_lancement
M.646.30,2020-01-01,baseline_lancement
M.647.20,2020-01-01,baseline_lancement
M.647.25,2020-01-01,baseline_lancement
M.647.30,2020-01-01,baseline_lancement
M.647.40,2020-01-01,baseline_lancement
M.648.15,2020-01-01,baseline_lancement
M.648.20,2020-01-01,baseline_lancement
M.648.25,2020-01-01,baseline_lancement
M.648.30,2020-01-01,baseline_lancement
M.648.50,2020-01-01,baseline_lancement
M.670_006,2020-01-01,baseline_lancement
M.670_008,2020-01-01,baseline_lancement
M.670_010,2020-01-01,baseline_lancement
M.6936.40,2020-01-01,baseline_lancement
M.6941.40,2020-01-01,baseline_lancement
M.6942.40,2020-01-01,baseline_lancement
M.697,2020-01-01,baseline_lancement
M.8916,2020-01-01,baseline_lancement
M.911,2020-01-01,baseline_lancement
M.9252,2020-01-01,baseline_lancement
M.9253,2020-01-01,baseline_lancement
M.969,2020-01-01,baseline_lancement
M1125,2020-01-01,baseline_lancement
M1127,2020-01-01,baseline_lancement
M1128,2020-01-01,baseline_lancement
M1129,2020-01-01,baseline_lancement
M1308,2020-01-01,baseline_lancement
M1332.050,2020-01-01,baseline_lancement
M1336.025,2020-01-01,baseline_lancement
M1336.032,2020-01-01,baseline_lancement
M1336.040,2020-01-01,baseline_lancement
M1341.25,2020-01-01,baseline_lancement
M1341.40,2020-01-01,baseline_lancement
M1342.15,2020-01-01,baseline_lancement
M1342.32,2020-01-01,baseline_lancement
M1344.20,2020-01-01,baseline_lancement
M138,2020-01-01,baseline_lancement
M15440,2020-01-01,baseline_lancement
M15589,2020-01-01,baseline_lancement
M15999,2020-01-01,baseline_lancement
M16008,2020-01-01,baseline_lancement
M16012,2020-01-01,baseline_lancement
M16069.01,2020-01-01,baseline_lancement
M16069.02,2020-01-01,baseline_lancement
M16095,2020-01-01,baseline_lancement
M16123,2020-01-01,baseline_lancement
M16170,2020-01-01,baseline_lancement
M16171,2020-01-01,baseline_lancement
M16219,2020-01-01,baseline_lancement
M16250,2020-01-01,baseline_lancement
M16260,2020-01-01,baseline_lancement
M16318,2020-01-01,baseline_lancement
M16350,2020-01-01,baseline_lancement
M16361,2020-01-01,baseline_lancement
M16460,2020-01-01,baseline_lancement
M16501,2020-01-01,baseline_lancement
M16530,2020-01-01,baseline_lancement
M18181,2020-01-01,baseline_lancement
M18216,2020-01-01,baseline_lancement
M18290,2020-01-01,baseline_lancement
M1903_30,2020-01-01,baseline_lancement
M1903_3540,2020-01-01,baseline_lancement
M1903_4560,2020-01-01,baseline_lancement
M1903_6570,2020-01-01,baseline_lancement
M1903_75,2020-01-01,baseline_lancement
M1907_0818,2020-01-01,baseline_lancement
M1942.30,2020-01-01,baseline_lancement
M1942.40,2020-01-01,baseline_lancement
M1954,2020-01-01,baseline_lancement
M1975.65,2020-01-01,baseline_lancement
M1975.70,2020-01-01,baseline_lancement
M1988.30,2020-01-01,baseline_lancement
M1988.40,2020-01-01,baseline_lancement
M199,2020-01-01,baseline_lancement
M1993,2020-01-01,baseline_lancement
M1996,2020-01-01,baseline_lancement
M212,2020-01-01,baseline_lancement
M263,2020-01-01,baseline_lancement
M264,2020-01-01,baseline_lancement
M266,2020-01-01,baseline_lancement
M268,2020-01-01,baseline_lancement
M2715,2020-01-01,baseline_lancement
M2732.001,2020-01-01,baseline_lancement
M2732.002,2020-01-01,baseline_lancement
M2732.003,2020-01-01,baseline_lancement
M2732.004,2020-01-01,baseline_lancement
M2734.001,2020-01-01,baseline_lancement
M2734.002,2020-01-01,baseline_lancement
M2734.003,2020-01-01,baseline_lancement
M2763,2020-01-01,baseline_lancement
M2765,2020-01-01,baseline_lancement
M2766.010,2020-01-01,baseline_lancement
M2767,2020-01-01,baseline_lancement
M2770,2020-01-01,baseline_lancement
M2771,2020-01-01,baseline_lancement
M283,2020-01-01,baseline_lancement
M284,2020-01-01,baseline_lancement
M287,2020-01-01,baseline_lancement
M2912.01,2020-01-01,baseline_lancement
M2912.02,2020-01-01,baseline_lancement
M2912.03,2020-01-01,baseline_lancement
M292,2020-01-01,baseline_lancement
M3006,2020-01-01,baseline_lancement
M332.12,2020-01-01,baseline_lancement
M332.18,2020-01-01,baseline_lancement
M332.25,2020-01-01,baseline_lancement
M348,2020-01-01,baseline_lancement
M351.06,2020-01-01,baseline_lancement
M351.07,2020-01-01,baseline_lancement
M359,2020-01-01,baseline_lancement
M363,2020-01-01,baseline_lancement
M3649_U,2020-01-01,baseline_lancement
M399,2020-01-01,baseline_lancement
M416,2020-01-01,baseline_lancement
M418,2020-01-01,baseline_lancement
M419.45,2020-01-01,baseline_lancement
M419.60,2020-01-01,baseline_lancement
M423.110,2020-01-01,baseline_lancement
M433.20,2020-01-01,baseline_lancement
M441,2020-01-01,baseline_lancement
M450,2020-01-01,baseline_lancement
M468T27,2020-01-01,baseline_lancement
M490.13,2020-01-01,baseline_lancement
M490.15,2020-01-01,baseline_lancement
M490.18,2020-01-01,baseline_lancement
M490.22,2020-01-01,baseline_lancement
M50,2020-01-01,baseline_lancement
M50125,2020-01-01,baseline_lancement
M50322,2020-01-01,baseline_lancement
M50323.12,2020-01-01,baseline_lancement
M50329.11,2020-01-01,baseline_lancement
M50346.15,2020-01-01,baseline_lancement
M50346.23,2020-01-01,baseline_lancement
M504,2020-01-01,baseline_lancement
M51,2020-01-01,baseline_lancement
M52,2020-01-01,baseline_lancement
M522,2020-01-01,baseline_lancement
M525,2020-01-01,baseline_lancement
M53,2020-01-01,baseline_lancement
M54,2020-01-01,baseline_lancement
M55,2020-01-01,baseline_lancement
M572,2020-01-01,baseline_lancement
M58,2020-01-01,baseline_lancement
M584,2020-01-01,baseline_lancement
M587,2020-01-01,baseline_lancement
M59,2020-01-01,baseline_lancement
M593,2020-01-01,baseline_lancement
M599,2020-01-01,baseline_lancement
M60,2020-01-01,baseline_lancement
M60010.13,2020-01-01,baseline_lancement
M60010.18,2020-01-01,baseline_lancement
M60010.23,2020-01-01,baseline_lancement
M60011.11,2020-01-01,baseline_lancement
M60011.13,2020-01-01,baseline_lancement
M60011.18,2020-01-01,baseline_lancement
M60011.20,2020-01-01,baseline_lancement
M60011.22,2020-01-01,baseline_lancement
M60011.25,2020-01-01,baseline_lancement
M60018_12,2020-01-01,baseline_lancement
M60018_15,2020-01-01,baseline_lancement
M60018_18,2020-01-01,baseline_lancement
M60018_22,2020-01-01,baseline_lancement
M60207.09,2020-01-01,baseline_lancement
M60525,2020-01-01,baseline_lancement
M60549.22,2020-01-01,baseline_lancement
M60687,2020-01-01,baseline_lancement
M60687_30,2020-01-01,baseline_lancement
M60692,2020-01-01,baseline_lancement
M60714.11,2020-01-01,baseline_lancement
M60714.18,2020-01-01,baseline_lancement
M60714.23,2020-01-01,baseline_lancement
M60738.08,2020-01-01,baseline_lancement
M60744,2020-01-01,baseline_lancement
M60773.10,2020-01-01,baseline_lancement
M60773.15,2020-01-01,baseline_lancement
M60791.12,2020-01-01,baseline_lancement
M60791.20,2020-01-01,baseline_lancement
M60814,2020-01-01,baseline_lancement
M60823.13,2020-01-01,baseline_lancement
M60823.15,2020-01-01,baseline_lancement
M60826,2020-01-01,baseline_lancement
M60827.11,2020-01-01,baseline_lancement
M60827.15,2020-01-01,baseline_lancement
M60827.19,2020-01-01,baseline_lancement
M60830.10,2020-01-01,baseline_lancement
M60833.13,2020-01-01,baseline_lancement
M60833.15,2020-01-01,baseline_lancement
M60833.18,2020-01-01,baseline_lancement
M60834,2020-01-01,baseline_lancement
M60847,2020-01-01,baseline_lancement
M60860.13,2020-01-01,baseline_lancement
M60860.18,2020-01-01,baseline_lancement
M60861.10,2020-01-01,baseline_lancement
M60861.13,2020-01-01,baseline_lancement
M60865.13,2020-01-01,baseline_lancement
M60865.15,2020-01-01,baseline_lancement
M60865.20,2020-01-01,baseline_lancement
M60882.13,2020-01-01,baseline_lancement
M60888,2020-01-01,baseline_lancement
M60889_10,2020-01-01,baseline_lancement
M60889_15,2020-01-01,baseline_lancement
M60891,2020-01-01,baseline_lancement
M61,2020-01-01,baseline_lancement
M63,2020-01-01,baseline_lancement
M64,2020-01-01,baseline_lancement
M65012,2020-01-01,baseline_lancement
M65016,2020-01-01,baseline_lancement
M66,2020-01-01,baseline_lancement
M670,2020-01-01,baseline_lancement
M670.06,2020-01-01,baseline_lancement
M686,2020-01-01,baseline_lancement
M69,2020-01-01,baseline_lancement
M6929,2020-01-01,baseline_lancement
M694,2020-01-01,baseline_lancement
M6956,2020-01-01,baseline_lancement
M696,2020-01-01,baseline_lancement
M698,2020-01-01,baseline_lancement
M698_P,2020-01-01,baseline_lancement
M70,2020-01-01,baseline_lancement
M71,2020-01-01,baseline_lancement
M713,2020-01-01,baseline_lancement
M714,2020-01-01,baseline_lancement
M731,2020-01-01,baseline_lancement
M8842,2020-01-01,baseline_lancement
M8909,2020-01-01,baseline_lancement
M8913,2020-01-01,baseline_lancement
M8914,2020-01-01,baseline_lancement
M8918,2020-01-01,baseline_lancement
M8934,2020-01-01,baseline_lancement
M8936,2020-01-01,baseline_lancement
M8937,2020-01-01,baseline_lancement
M8939,2020-01-01,baseline_lancement
M907,2020-01-01,baseline_lancement
M9213,2020-01-01,baseline_lancement
M9216,2020-01-01,baseline_lancement
M9217,2020-01-01,baseline_lancement
M9219,2020-01-01,baseline_lancement
M9244,2020-01-01,baseline_lancement
M9247,2020-01-01,baseline_lancement
M9248,2020-01-01,baseline_lancement
M9258,2020-01-01,baseline_lancement
M994,2020-01-01,baseline_lancement
MA120,2026-08-28,git_reconstruit
MA123,2020-01-01,baseline_lancement
MA150,2020-01-01,baseline_lancement
MA180,2020-01-01,baseline_lancement
MA181,2026-08-28,git_reconstruit
MA9436,2020-01-01,baseline_lancement
MA9438,2020-01-01,baseline_lancement
MA9439,2020-01-01,baseline_lancement
MA9441,2020-01-01,baseline_lancement
MA9442,2020-01-01,baseline_lancement
MA9443,2020-01-01,baseline_lancement
MAGNUM_COLOR_DMC,2020-01-01,baseline_lancement
MAGNUM_TWEED_DMC,2020-01-01,baseline_lancement
MAR44,2020-01-01,baseline_lancement
MC101K,2020-01-01,baseline_lancement
MC301,2020-01-01,baseline_lancement
MC362,2020-01-01,baseline_lancement
MC439,2020-01-01,baseline_lancement
MC450,2020-01-01,baseline_lancement
